schema_version,ssoc_2024,title,major_group_code,major_group,sub_major_group_code,minor_group_code,unit_group_code,score_status,ilo_mean_score_2025_median,ilo_mean_score_2025_min,ilo_mean_score_2025_max,ai_work_pressure_percentile,ai_work_pressure_midrank_position,ai_work_pressure_population_size,ilo_potential25_categories,ilo_potential25_least_exposed,ilo_potential25_most_exposed,ilo_task_score_sd_2025_median,ilo_task_score_sd_2025_min,ilo_task_score_sd_2025_max,official_isco08_codes,scored_isco08_codes,unscored_official_isco08_codes,mapping_quality,evidence_support,basic_monthly_p25_sgd,basic_monthly_median_sgd,basic_monthly_p75_sgd,gross_monthly_p25_sgd,gross_monthly_median_sgd,gross_monthly_p75_sgd,wage_reference_period,wage_source_id,direct_demand_signal_count,demand_source_keys,demand_source_occupations,labour_context_grain,labour_context_cluster,labour_context_data_as_of,evidence_data_as_of,limitations
9.0,73130,Jewellery/Precious metal worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,731,7313,scored,0.18,0.18,0.18,17.4,172.5,987,Not Exposed,Not Exposed,Not Exposed,0.05,0.05,0.05,7313,7313,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,73140,Potter and related worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,731,7314,scored,0.18,0.18,0.18,17.4,172.5,987,Not Exposed,Not Exposed,Not Exposed,0.07,0.07,0.07,7314,7314,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,73150,Glass maker/cutter/grinder/finisher,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,731,7315,scored,0.19,0.19,0.19,19.8,196.5,987,Not Exposed,Not Exposed,Not Exposed,0.06,0.06,0.06,7315,7315,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,73160,Sign writer/Decorative painter/Engraver/Etcher,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,731,7316,scored,0.15,0.12,0.18,11.3,112,987,Not Exposed,Not Exposed,Not Exposed,0.04,0,0.08,7132|7316,7132|7316,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,73210,Pre-press trades worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,732,7321,scored,0.38,0.38,0.38,67.6,667.5,987,Exposed: Gradient 1,Exposed: Gradient 1,Exposed: Gradient 1,0.22,0.22,0.22,7321,7321,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,73220,Printer,7,CRAFTSMEN AND RELATED TRADES WORKERS,73,732,7322,scored,0.25,0.25,0.25,31.1,307.5,987,Not Exposed,Not Exposed,Not Exposed,0.11,0.11,0.11,7322,7322,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,74001,Lift supervisor,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,740,7400,scored,0.35,0.35,0.35,57.4,567,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.13,0.13,0.13,3122,3122,,one_to_one,official_crosswalk,3650,4131,4661,4186,4701,5581,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,74002,"Supervisor/General foreman (electrical/electronic trades, excluding lift)",7,CRAFTSMEN AND RELATED TRADES WORKERS,74,740,7400,scored,0.35,0.35,0.35,57.4,567,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.13,0.13,0.13,3122,3122,,one_to_one,official_crosswalk,1750,3418,4670,2308,3733,4767,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,74110,Electrician,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,741,7411,scored,0.19,0.19,0.19,19.8,196.5,987,Not Exposed,Not Exposed,Not Exposed,0.06,0.06,0.06,7411,7411,,one_to_one,official_crosswalk,1600,2334,3152,1675,2400,3570,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,74121,Electrical fitter,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,741,7412,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.05,0.05,0.05,7412,7412,,one_to_one,official_crosswalk,1610,2302,2995,1610,2491,3200,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,74122,Electrical lift/escalator and related equipment fitter,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,741,7412,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.05,0.05,0.05,7412,7412,,one_to_one,official_crosswalk,2758,2983,4046,2998,3750,4467,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,74123,Electrical household appliance repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,741,7412,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.05,0.05,0.05,7412,7412,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,74131,Electrical line installer (overhead),7,CRAFTSMEN AND RELATED TRADES WORKERS,74,741,7413,scored,0.15,0.15,0.15,11.3,112,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7413,7413,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,74132,Electric cable jointer,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,741,7413,scored,0.15,0.15,0.15,11.3,112,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7413,7413,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,74133,Underground electrical line installer/repairer,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,741,7413,scored,0.15,0.15,0.15,11.3,112,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7413,7413,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,74210,Electronics fitter (excluding broadcasting and communication equipment),7,CRAFTSMEN AND RELATED TRADES WORKERS,74,742,7421,scored,0.25,0.25,0.25,31.1,307.5,987,Not Exposed,Not Exposed,Not Exposed,0.13,0.13,0.13,7421,7421,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,74221,Consumer audio/video equipment/radar broadcasting/transmitting equipment fitter/mechanic,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,742,7422,scored,0.245,0.24,0.25,30.3,299.5,987,Not Exposed,Not Exposed,Not Exposed,0.135,0.13,0.14,7421|7422,7421|7422,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,74222,Computer and related electronic equipment mechanic,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,742,7422,scored,0.24,0.24,0.24,29.2,289,987,Not Exposed,Not Exposed,Not Exposed,0.14,0.14,0.14,7422,7422,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,74223,Telecommunications lineman,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,742,7422,scored,0.24,0.24,0.24,29.2,289,987,Not Exposed,Not Exposed,Not Exposed,0.14,0.14,0.14,7422,7422,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,74224,Telecommunications installer/servicer,7,CRAFTSMEN AND RELATED TRADES WORKERS,74,742,7422,scored,0.24,0.24,0.24,29.2,289,987,Not Exposed,Not Exposed,Not Exposed,0.14,0.14,0.14,7422,7422,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75000,Supervisor/General foreman (food processing/woodworking/garment/leather and related trades),7,CRAFTSMEN AND RELATED TRADES WORKERS,75,750,7500,scored,0.35,0.35,0.35,57.4,567,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.13,0.13,0.13,3122,3122,,one_to_one,official_crosswalk,1956,2800,3663,2000,3016,3921,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,75110,Butcher/Fishmonger and related food preparer,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,751,7511,scored,0.13,0.13,0.13,6.1,61,987,Not Exposed,Not Exposed,Not Exposed,0.03,0.03,0.03,7511,7511,,one_to_one,official_crosswalk,1676,2763,2900,2461,2780,2991,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,75121,Baker,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,751,7512,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7512,7512,,one_to_one,official_crosswalk,1566,1849,2557,1600,2000,3007,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,75122,Pastry/Confectionery maker,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,751,7512,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.08,0.08,0.08,7512,7512,,one_to_one,official_crosswalk,1568,1838,2800,1600,2341,3225,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,75150,Food and beverage taster/grader,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,751,7515,scored,0.31,0.31,0.31,51,503.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.16,0.16,0.16,7515,7515,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75190,Food processing and related trades worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,751,7519,scored,0.15,0.14,0.22,11.3,112,987,Not Exposed,Not Exposed,Not Exposed,0.06,0.04,0.17,7513|7514|7516,7513|7514|7516,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75210,Wood treater,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,752,7521,scored,0.22,0.22,0.22,26.2,259,987,Not Exposed,Not Exposed,Not Exposed,0.15,0.15,0.15,7521,7521,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75220,Cabinet maker/Wood related trades worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,752,7522,scored,0.16,0.16,0.16,12.6,125,987,Not Exposed,Not Exposed,Not Exposed,0.06,0.06,0.06,7522,7522,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75290,Furniture maker and related trades worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,752,7529,scored,0.18,0.14,0.22,17.4,172.5,987,Not Exposed,Not Exposed,Not Exposed,0.085,0.01,0.16,7523|7317,7523|7317,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75310,Tailor/Dressmaker,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,753,7531,scored,0.15,0.15,0.15,11.3,112,987,Not Exposed,Not Exposed,Not Exposed,0.05,0.05,0.05,7531,7531,,one_to_one,official_crosswalk,1584,2260,3393,1600,2318,3500,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,75320,Garment and related pattern-maker/cutter,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,753,7532,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.04,0.04,0.04,7532,7532,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75340,Upholsterer and related worker,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,753,7534,scored,0.18,0.18,0.18,17.4,172.5,987,Not Exposed,Not Exposed,Not Exposed,0.09,0.09,0.09,7534,7534,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75361,Shoemaker/Cobbler,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,753,7536,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.06,0.06,0.06,7536,7536,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75362,Leather goods maker/assembler,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,753,7536,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.06,0.06,0.06,7536,7536,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75369,Shoemaker and related worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,753,7536,scored,0.17,0.17,0.17,14.2,141,987,Not Exposed,Not Exposed,Not Exposed,0.06,0.06,0.06,7536,7536,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,75390,Garment/Leather and related trades worker n.e.c.,7,CRAFTSMEN AND RELATED TRADES WORKERS,75,753,7539,scored,0.12,0.11,0.13,3.7,37,987,Not Exposed,Not Exposed,Not Exposed,0.03,0.02,0.03,7535|7533|7318,7535|7533|7318,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,production_transport,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
